Jobblue-collar,Jobstudent,Jobtechnician,Jobadmin.,Jobservices,Jobself-employed,Jobretired,Jobhousemaid,Jobentrepreneur,Jobunemployed,Maritalmarried,Maritaldivorced,Educationprimary,Educationsecondary,Communicationcellular,Outcomefailure,Outcomeother,Outcomesuccess,Default1,HHInsurance0,CarLoan1,Age,Balance,NoOfContacts,DaysPassed,PrevAttempts,CallDuration,CarInsurance_Target
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,29,8,1,-1,0,627,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,43,2567,1,360,2,109,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,34,369,3,342,4,868,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,55,976,1,94,3,345,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,56,9367,2,101,2,320,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,46,0,2,110,3,716,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,685,2,-1,0,299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,617,1,97,2,1161,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,73,1050,3,181,2,562,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,59,957,1,89,2,301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,38279,2,-1,0,225,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,50,-522,3,-1,0,863,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,32,435,3,-1,0,676,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,55,2037,2,94,3,305,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,34,606,1,-1,0,97,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,178,2,-1,0,76,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,74,2,-1,0,419,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,70,2626,2,-1,0,140,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,56,-1,23,-1,0,89,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,51,34,2,-1,0,69,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,58,2160,1,-1,0,1090,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26,256,2,-1,0,101,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,52,751,4,371,5,165,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,35,538,3,165,2,410,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,46,3098,9,-1,0,192,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,373,1,-1,0,126,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,49,399,1,-1,0,679,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,65,20806,2,-1,0,523,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,3384,1,104,2,153,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,42,936,1,-1,0,931,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,1623,1,-1,0,479,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,372,3,-1,0,444,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,48,0,1,267,1,146,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,3689,3,-1,0,445,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42,2819,2,-1,0,149,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,58,590,1,167,1,136,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,63,791,2,-1,0,212,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,30,438,1,178,1,98,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,58,3864,4,-1,0,815,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,23878,1,-1,0,185,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,37,426,3,345,3,323,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,46,1085,2,353,58,523,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,46,974,2,80,1,174,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,644,1,-1,0,346,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,53,2851,1,119,1,89,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,42,177,2,-1,0,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,397,1,-1,0,594,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,35,111,1,195,3,55,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,0,1,-1,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39,1092,7,-1,0,205,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,302,1,-1,0,205,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,41,281,4,-1,0,123,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,803,1,-1,0,243,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,56,505,1,169,3,221,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,28,255,2,-1,0,602,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,30,2424,1,95,2,337,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,39,158,1,168,2,183,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,24,598,1,182,2,762,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,40,2129,1,-1,0,452,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,45,0,10,-1,0,145,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37,825,5,-1,0,214,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,57,698,3,191,2,135,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,58,670,1,-1,0,1272,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,37,3794,1,379,1,147,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,32,914,1,-1,0,372,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,36,96,1,-1,0,302,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,37,6771,1,186,1,337,1
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,38,1029,3,223,1,206,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,4887,3,-1,0,246,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61,1263,4,-1,0,176,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,41,6046,6,182,2,300,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,51,5,-1,0,1319,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,4684,3,-1,0,268,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,1205,20,-1,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,36,1379,1,186,1,189,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,48,893,2,-1,0,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,26,222,1,334,1,192,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,23,1,-1,0,137,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40,3185,1,-1,0,109,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,49,1623,2,-1,0,1081,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,52,8180,1,144,1,81,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,49,2146,2,353,2,1516,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,48,507,1,-1,0,528,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,48,3118,2,-1,0,371,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,41,881,3,-1,0,257,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,34,0,3,-1,0,160,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,27,9,2,-1,0,919,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22,330,1,-1,0,105,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,27,119,2,-1,0,781,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,37,2120,3,175,4,655,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,552,1,-1,0,327,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,30,2,2,326,1,291,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,32,493,2,-1,0,289,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,40,985,3,50,8,592,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,29,265,1,184,1,414,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,2,-1,0,633,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,326,1,-1,0,390,1
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,44,755,4,-1,0,829,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,32,225,1,150,1,574,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,1625,6,-1,0,451,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,24,1235,4,93,6,334,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,52,431,17,-1,0,73,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,50,-556,2,-1,0,270,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30,161,3,-1,0,298,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,846,1,-1,0,1346,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,55,1212,1,92,1,241,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31,150,2,-1,0,68,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,56,0,1,-1,0,249,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,57,720,4,-1,0,202,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,40,3426,3,-1,0,94,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,37,1316,1,172,2,389,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,41,1583,1,-1,0,662,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37,523,1,-1,0,21,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,33,44,1,-1,0,529,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,27,73,1,-1,0,159,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,223,2,119,1,157,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,54,300,2,-1,0,562,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,35,1224,1,-1,0,187,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,47,0,2,-1,0,103,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42,1435,1,-1,0,1148,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,31,1812,1,104,1,112,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,4071,2,-1,0,319,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,26,354,5,347,5,282,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,60,0,4,-1,0,324,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,33,294,1,-1,0,763,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,44,6491,2,174,1,126,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,67,704,2,97,1,186,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6153,3,-1,0,240,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,37,3370,4,-1,0,156,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,52,941,2,-1,0,89,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,55,2204,1,264,1,261,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,404,2,367,4,33,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,33,87,4,-1,0,141,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38,3139,2,-1,0,177,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,67,1146,1,92,2,259,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,755,1,-1,0,120,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29,262,9,-1,0,510,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,45,2519,1,-1,0,470,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,54,1349,6,-1,0,697,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,37,122,2,318,3,266,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,52,0,1,294,1,211,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,27,1595,2,197,2,196,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,37,5106,1,-1,0,244,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,51,346,1,92,5,122,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,31,198,4,-1,0,366,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,38,4539,1,-1,0,387,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,31,141,2,238,7,572,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,65,3,-1,0,15,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,46,640,1,182,4,215,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38,1308,1,-1,0,626,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,59,4497,1,251,1,213,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,48,1167,1,-1,0,264,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,37,238,1,92,1,185,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,28,0,1,-1,0,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47,512,2,-1,0,98,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,45,1034,4,-1,0,1820,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,30,79,2,196,1,528,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29,70,1,-1,0,393,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,40,219,2,196,1,204,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,65,3629,1,-1,0,148,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,46,0,2,-1,0,121,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,33,43,2,358,2,332,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,45,1291,17,-1,0,189,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,35,-203,2,-1,0,1649,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,36,202,1,120,3,313,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,49,351,2,-1,0,356,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,36,5007,3,331,4,135,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,56,12,3,187,1,511,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,55,0,1,-1,0,336,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,83,0,10,-1,0,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,681,2,-1,0,637,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,29,7707,2,334,2,961,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,27,2329,1,-1,0,131,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,68,4189,2,-1,0,897,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31,17924,1,174,3,745,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,258,4,-1,0,80,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,51,4787,1,-1,0,895,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,76,2693,5,184,2,109,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,35,0,3,-1,0,123,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,36,1482,2,174,1,177,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,356,3,-1,0,451,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,39,167,1,-1,0,612,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,327,2,-1,0,21,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,58,3858,6,-1,0,53,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,26,1347,6,92,5,280,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,51,7631,8,-1,0,896,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,50,82,4,-1,0,101,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,100,1,-1,0,445,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,2004,1,-1,0,117,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27,557,2,-1,0,466,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,34,479,1,350,5,515,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34,5060,21,-1,0,12,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,32,3154,2,150,2,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,3289,1,-1,0,111,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,54,1872,5,-1,0,439,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,36,-487,1,-1,0,1080,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,33,224,2,107,2,342,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,53,4401,1,-1,0,254,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,45,-443,1,-1,0,691,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,35,724,2,415,1,287,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,154,2,-1,0,416,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,41,0,3,-1,0,93,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,48,362,1,-1,0,529,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,60,371,8,-1,0,102,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,39,261,4,-1,0,841,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,46,1568,1,55,6,310,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,42,1261,1,-1,0,272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,28,187,1,93,2,255,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31,3382,1,-1,0,739,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,34,3404,1,139,5,420,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,58,565,1,93,1,153,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50,9585,6,-1,0,182,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,9851,5,-1,0,128,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40,7968,1,-1,0,596,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,691,1,-1,0,198,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,33,10,1,322,2,129,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,46,533,1,-1,0,71,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,43,14144,1,-1,0,504,1
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,60,5,5,-1,0,433,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,55,628,2,-1,0,123,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,30,455,1,-1,0,758,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,47,617,7,-1,0,119,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,8866,2,-1,0,278,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,42,179,1,-1,0,96,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61,6,1,182,2,210,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,34,882,1,113,5,135,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33,-85,1,-1,0,96,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,0,2,-1,0,121,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,44,75,1,281,1,614,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,46,922,2,-1,0,151,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,29,1135,1,-1,0,323,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,35,977,4,91,1,52,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,25,139,1,-1,0,138,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,47,871,9,-1,0,602,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,419,1,-1,0,194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,9407,6,-1,0,267,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,45,1,1,-1,0,433,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,4564,6,-1,0,45,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33,1429,8,-1,0,268,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,32,0,4,-1,0,162,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,35,2355,1,-1,0,515,0
